TransactionID,TransactionDate,TransactionAmount,TransactionType,AccountBalance,AccountID,CustomerAge,CustomerOccupation
63353,2024-06-21,-365,debit,-458943,264,30,Doctor
63354,2024-06-07,-1315,debit,-460258,264,30,Doctor
63355,2024-06-19,-3562,debit,-463820,264,30,Doctor
63356,2024-06-15,-1394,debit,-465214,264,30,Doctor
63357,2024-06-08,-4399,debit,-469613,264,30,Doctor
63358,2024-06-27,-3501,debit,-473114,264,30,Doctor
63359,2024-06-19,-4711,debit,-477825,264,30,Doctor
63360,2024-06-08,-1503,debit,-479328,264,30,Doctor
63361,2024-01-02,37694,credit,156226,265,21,Sales
63362,2024-01-06,-17264,debit,138962,265,21,Sales
63363,2024-01-07,-17264,debit,121698,265,21,Sales
63364,2024-01-08,-17264,debit,104434,265,21,Sales
63365,2024-01-03,-3163,debit,101271,265,21,Sales
63366,2024-01-18,-4847,debit,96424,265,21,Sales
63367,2024-01-12,-753,debit,95671,265,21,Sales
63368,2024-01-09,-1903,debit,93768,265,21,Sales
63369,2024-01-12,-1649,debit,92119,265,21,Sales
63370,2024-01-26,-328,debit,91791,265,21,Sales
63371,2024-01-17,-399,debit,91392,265,21,Sales
63372,2024-01-28,-4212,debit,87180,265,21,Sales
63373,2024-01-12,-4558,debit,82622,265,21,Sales
63374,2024-01-26,-916,debit,81706,265,21,Sales
63375,2024-01-10,-2199,debit,79507,265,21,Sales
63376,2024-01-21,-1369,debit,78138,265,21,Sales
63377,2024-01-27,-2591,debit,75547,265,21,Sales
63378,2024-01-06,-451,debit,75096,265,21,Sales
63379,2024-01-09,-817,debit,74279,265,21,Sales
63380,2024-01-07,-4924,debit,69355,265,21,Sales
63381,2024-01-24,-4189,debit,65166,265,21,Sales
63382,2024-01-06,-2129,debit,63037,265,21,Sales
63383,2024-01-13,-4855,debit,58182,265,21,Sales
63384,2024-01-11,-4563,debit,53619,265,21,Sales
63385,2024-01-04,-3831,debit,49788,265,21,Sales
63386,2024-01-28,-3118,debit,46670,265,21,Sales
63387,2024-01-24,-1707,debit,44963,265,21,Sales
63388,2024-01-03,-2052,debit,42911,265,21,Sales
63389,2024-01-06,-1823,debit,41088,265,21,Sales
63390,2024-01-16,-3570,debit,37518,265,21,Sales
63391,2024-01-12,-537,debit,36981,265,21,Sales
63392,2024-01-04,-3935,debit,33046,265,21,Sales
63393,2024-01-20,-4731,debit,28315,265,21,Sales
63394,2024-01-07,-3694,debit,24621,265,21,Sales
63395,2024-01-23,-3994,debit,20627,265,21,Sales
63396,2024-01-17,-3327,debit,17300,265,21,Sales
63397,2024-01-19,-1322,debit,15978,265,21,Sales
63398,2024-01-20,-1885,debit,14093,265,21,Sales
63399,2024-01-24,-1781,debit,12312,265,21,Sales
63400,2024-01-25,-4738,debit,7574,265,21,Sales
63401,2024-02-01,37694,credit,45268,265,21,Sales
63402,2024-02-05,-17264,debit,28004,265,21,Sales
63403,2024-02-06,-17264,debit,10740,265,21,Sales
63404,2024-02-07,-17264,debit,-6524,265,21,Sales
63405,2024-02-11,-1599,debit,-8123,265,21,Sales
63406,2024-02-15,-2490,debit,-10613,265,21,Sales
63407,2024-02-17,-2336,debit,-12949,265,21,Sales
63408,2024-02-25,-4591,debit,-17540,265,21,Sales
63409,2024-02-04,-3301,debit,-20841,265,21,Sales
63410,2024-02-08,-1256,debit,-22097,265,21,Sales
63411,2024-02-11,-3092,debit,-25189,265,21,Sales
63412,2024-02-21,-2962,debit,-28151,265,21,Sales
63413,2024-02-15,-2751,debit,-30902,265,21,Sales
63414,2024-02-23,-1120,debit,-32022,265,21,Sales
63415,2024-02-15,-3244,debit,-35266,265,21,Sales
63416,2024-02-27,-4911,debit,-40177,265,21,Sales
63417,2024-02-26,-1121,debit,-41298,265,21,Sales
63418,2024-02-04,-3564,debit,-44862,265,21,Sales
63419,2024-02-28,-4344,debit,-49206,265,21,Sales
63420,2024-02-02,-944,debit,-50150,265,21,Sales
63421,2024-02-14,-3964,debit,-54114,265,21,Sales
63422,2024-02-27,-944,debit,-55058,265,21,Sales
63423,2024-02-06,-3713,debit,-58771,265,21,Sales
63424,2024-02-25,-3559,debit,-62330,265,21,Sales
63425,2024-02-11,-2339,debit,-64669,265,21,Sales
63426,2024-02-28,-885,debit,-65554,265,21,Sales
63427,2024-02-06,-699,debit,-66253,265,21,Sales
63428,2024-02-03,-1381,debit,-67634,265,21,Sales
63429,2024-02-12,-1822,debit,-69456,265,21,Sales
63430,2024-02-19,-3740,debit,-73196,265,21,Sales
63431,2024-02-09,-1170,debit,-74366,265,21,Sales
63432,2024-02-03,-4246,debit,-78612,265,21,Sales
63433,2024-02-14,-1852,debit,-80464,265,21,Sales
63434,2024-02-12,-1393,debit,-81857,265,21,Sales
63435,2024-02-22,-460,debit,-82317,265,21,Sales
63436,2024-02-14,-268,debit,-82585,265,21,Sales
63437,2024-02-03,-628,debit,-83213,265,21,Sales
63438,2024-02-03,-4870,debit,-88083,265,21,Sales
63439,2024-02-19,-415,debit,-88498,265,21,Sales
63440,2024-02-04,-240,debit,-88738,265,21,Sales
63441,2024-03-02,37694,credit,-51044,265,21,Sales
63442,2024-03-06,-17264,debit,-68308,265,21,Sales
63443,2024-03-07,-17264,debit,-85572,265,21,Sales
63444,2024-03-08,-17264,debit,-102836,265,21,Sales
63445,2024-03-17,-1815,debit,-104651,265,21,Sales
63446,2024-03-20,-3236,debit,-107887,265,21,Sales
63447,2024-03-21,-2293,debit,-110180,265,21,Sales
63448,2024-03-07,-3144,debit,-113324,265,21,Sales
63449,2024-03-14,-921,debit,-114245,265,21,Sales
63450,2024-03-26,-1494,debit,-115739,265,21,Sales
63451,2024-03-23,-1781,debit,-117520,265,21,Sales
63452,2024-03-06,-4083,debit,-121603,265,21,Sales
63453,2024-03-23,-813,debit,-122416,265,21,Sales
63454,2024-03-09,-3601,debit,-126017,265,21,Sales
63455,2024-03-08,-4547,debit,-130564,265,21,Sales
63456,2024-03-11,-3807,debit,-134371,265,21,Sales
63457,2024-03-11,-2789,debit,-137160,265,21,Sales
63458,2024-03-03,-4483,debit,-141643,265,21,Sales
63459,2024-03-27,-4083,debit,-145726,265,21,Sales
63460,2024-03-26,-1815,debit,-147541,265,21,Sales
63461,2024-03-21,-2280,debit,-149821,265,21,Sales
63462,2024-03-23,-2207,debit,-152028,265,21,Sales
63463,2024-03-21,-4382,debit,-156410,265,21,Sales
63464,2024-03-10,-3178,debit,-159588,265,21,Sales
63465,2024-03-19,-1995,debit,-161583,265,21,Sales
63466,2024-03-29,-3838,debit,-165421,265,21,Sales
63467,2024-03-03,-3718,debit,-169139,265,21,Sales
63468,2024-03-17,-2779,debit,-171918,265,21,Sales
63469,2024-03-11,-3300,debit,-175218,265,21,Sales
63470,2024-03-03,-2774,debit,-177992,265,21,Sales
63471,2024-03-14,-882,debit,-178874,265,21,Sales
63472,2024-03-05,-806,debit,-179680,265,21,Sales
63473,2024-03-10,-1644,debit,-181324,265,21,Sales
63474,2024-03-04,-4795,debit,-186119,265,21,Sales
63475,2024-03-25,-1537,debit,-187656,265,21,Sales
63476,2024-03-03,-2048,debit,-189704,265,21,Sales
63477,2024-03-16,-1502,debit,-191206,265,21,Sales
63478,2024-03-10,-4675,debit,-195881,265,21,Sales
63479,2024-03-27,-4028,debit,-199909,265,21,Sales
63480,2024-03-07,-4229,debit,-204138,265,21,Sales
63481,2024-04-01,37694,credit,-166444,265,21,Sales
63482,2024-04-05,-17264,debit,-183708,265,21,Sales
63483,2024-04-06,-17264,debit,-200972,265,21,Sales
63484,2024-04-07,-17264,debit,-218236,265,21,Sales
63485,2024-04-28,-331,debit,-218567,265,21,Sales
63486,2024-04-20,-4329,debit,-222896,265,21,Sales
63487,2024-04-03,-1220,debit,-224116,265,21,Sales
63488,2024-04-17,-2926,debit,-227042,265,21,Sales
63489,2024-04-25,-3866,debit,-230908,265,21,Sales
63490,2024-04-03,-860,debit,-231768,265,21,Sales
63491,2024-04-15,-1750,debit,-233518,265,21,Sales
63492,2024-04-28,-902,debit,-234420,265,21,Sales
63493,2024-04-24,-1451,debit,-235871,265,21,Sales
63494,2024-04-13,-4137,debit,-240008,265,21,Sales
63495,2024-04-05,-1955,debit,-241963,265,21,Sales
63496,2024-04-22,-3734,debit,-245697,265,21,Sales
63497,2024-04-22,-2032,debit,-247729,265,21,Sales
63498,2024-04-25,-1904,debit,-249633,265,21,Sales
63499,2024-04-28,-498,debit,-250131,265,21,Sales
63500,2024-04-08,-2539,debit,-252670,265,21,Sales
63501,2024-04-06,-1723,debit,-254393,265,21,Sales
63502,2024-04-05,-4925,debit,-259318,265,21,Sales
63503,2024-04-21,-1453,debit,-260771,265,21,Sales
63504,2024-04-08,-3874,debit,-264645,265,21,Sales
63505,2024-04-21,-4415,debit,-269060,265,21,Sales
63506,2024-04-06,-1132,debit,-270192,265,21,Sales
63507,2024-04-17,-3043,debit,-273235,265,21,Sales
63508,2024-04-12,-3469,debit,-276704,265,21,Sales
63509,2024-04-11,-3096,debit,-279800,265,21,Sales
63510,2024-04-11,-1442,debit,-281242,265,21,Sales
63511,2024-04-02,-4625,debit,-285867,265,21,Sales
63512,2024-04-25,-2711,debit,-288578,265,21,Sales
63513,2024-04-10,-2409,debit,-290987,265,21,Sales
63514,2024-04-19,-3387,debit,-294374,265,21,Sales
63515,2024-04-24,-961,debit,-295335,265,21,Sales
63516,2024-04-20,-1418,debit,-296753,265,21,Sales
63517,2024-04-17,-681,debit,-297434,265,21,Sales
63518,2024-04-23,-3798,debit,-301232,265,21,Sales
63519,2024-04-16,-4722,debit,-305954,265,21,Sales
63520,2024-04-24,-2261,debit,-308215,265,21,Sales
63521,2024-05-01,37694,credit,-270521,265,21,Sales
63522,2024-05-05,-17264,debit,-287785,265,21,Sales
63523,2024-05-06,-17264,debit,-305049,265,21,Sales
63524,2024-05-07,-17264,debit,-322313,265,21,Sales
63525,2024-05-05,-4783,debit,-327096,265,21,Sales
63526,2024-05-20,-4215,debit,-331311,265,21,Sales
63527,2024-05-18,-229,debit,-331540,265,21,Sales
63528,2024-05-24,-4653,debit,-336193,265,21,Sales
63529,2024-05-19,-4547,debit,-340740,265,21,Sales
63530,2024-05-07,-4049,debit,-344789,265,21,Sales
63531,2024-05-18,-4351,debit,-349140,265,21,Sales
63532,2024-05-27,-1948,debit,-351088,265,21,Sales
63533,2024-05-28,-2328,debit,-353416,265,21,Sales
63534,2024-05-08,-2268,debit,-355684,265,21,Sales
63535,2024-05-22,-2798,debit,-358482,265,21,Sales
63536,2024-05-10,-776,debit,-359258,265,21,Sales
63537,2024-05-06,-1944,debit,-361202,265,21,Sales
63538,2024-05-02,-2587,debit,-363789,265,21,Sales
63539,2024-05-16,-4047,debit,-367836,265,21,Sales
63540,2024-05-28,-3250,debit,-371086,265,21,Sales
63541,2024-05-24,-1625,debit,-372711,265,21,Sales
63542,2024-05-24,-349,debit,-373060,265,21,Sales
63543,2024-05-02,-373,debit,-373433,265,21,Sales
63544,2024-05-09,-2048,debit,-375481,265,21,Sales
63545,2024-05-28,-3788,debit,-379269,265,21,Sales
63546,2024-05-25,-763,debit,-380032,265,21,Sales
63547,2024-05-12,-4963,debit,-384995,265,21,Sales
63548,2024-05-04,-1804,debit,-386799,265,21,Sales
63549,2024-05-17,-4173,debit,-390972,265,21,Sales
63550,2024-05-22,-2739,debit,-393711,265,21,Sales
63551,2024-05-10,-1352,debit,-395063,265,21,Sales
63552,2024-05-02,-1794,debit,-396857,265,21,Sales
63553,2024-05-18,-2588,debit,-399445,265,21,Sales
63554,2024-05-04,-4220,debit,-403665,265,21,Sales
63555,2024-05-20,-4374,debit,-408039,265,21,Sales
63556,2024-05-07,-1782,debit,-409821,265,21,Sales
63557,2024-05-28,-2051,debit,-411872,265,21,Sales
63558,2024-05-18,-2217,debit,-414089,265,21,Sales
63559,2024-05-28,-640,debit,-414729,265,21,Sales
63560,2024-05-16,-3001,debit,-417730,265,21,Sales
63561,2024-05-31,37694,credit,-380036,265,21,Sales
63562,2024-06-04,-17264,debit,-397300,265,21,Sales
63563,2024-06-05,-17264,debit,-414564,265,21,Sales
63564,2024-06-06,-17264,debit,-431828,265,21,Sales
63565,2024-06-09,-3536,debit,-435364,265,21,Sales
63566,2024-06-09,-1273,debit,-436637,265,21,Sales
63567,2024-06-26,-3238,debit,-439875,265,21,Sales
63568,2024-06-18,-3257,debit,-443132,265,21,Sales
63569,2024-06-07,-469,debit,-443601,265,21,Sales
63570,2024-06-20,-1208,debit,-444809,265,21,Sales
63571,2024-06-23,-1113,debit,-445922,265,21,Sales
63572,2024-06-11,-4160,debit,-450082,265,21,Sales
63573,2024-06-12,-803,debit,-450885,265,21,Sales
63574,2024-06-05,-1118,debit,-452003,265,21,Sales
63575,2024-06-24,-1439,debit,-453442,265,21,Sales
63576,2024-06-23,-436,debit,-453878,265,21,Sales
63577,2024-06-10,-514,debit,-454392,265,21,Sales
63578,2024-06-23,-718,debit,-455110,265,21,Sales
63579,2024-06-17,-1898,debit,-457008,265,21,Sales
63580,2024-06-24,-1148,debit,-458156,265,21,Sales
63581,2024-06-04,-1416,debit,-459572,265,21,Sales
63582,2024-06-11,-1766,debit,-461338,265,21,Sales
63583,2024-06-06,-798,debit,-462136,265,21,Sales
63584,2024-06-04,-456,debit,-462592,265,21,Sales
63585,2024-06-01,-999,debit,-463591,265,21,Sales
63586,2024-06-03,-4134,debit,-467725,265,21,Sales
63587,2024-06-01,-3260,debit,-470985,265,21,Sales
63588,2024-06-17,-1700,debit,-472685,265,21,Sales
63589,2024-06-27,-2507,debit,-475192,265,21,Sales
63590,2024-06-13,-2951,debit,-478143,265,21,Sales
63591,2024-06-26,-4346,debit,-482489,265,21,Sales
63592,2024-06-16,-3839,debit,-486328,265,21,Sales
63593,2024-06-25,-3352,debit,-489680,265,21,Sales
63594,2024-06-12,-3250,debit,-492930,265,21,Sales
63595,2024-06-19,-3858,debit,-496788,265,21,Sales
63596,2024-06-02,-3539,debit,-500327,265,21,Sales
63597,2024-06-07,-1756,debit,-502083,265,21,Sales
63598,2024-06-14,-4689,debit,-506772,265,21,Sales
63599,2024-06-15,-1026,debit,-507798,265,21,Sales
63600,2024-06-12,-1449,debit,-509247,265,21,Sales
63601,2024-01-02,43151,credit,75635,266,25,Sales
63602,2024-01-06,-1492,debit,74143,266,25,Sales
63603,2024-01-07,-1492,debit,72651,266,25,Sales
63604,2024-01-08,-1492,debit,71159,266,25,Sales
63605,2024-01-25,-3486,debit,67673,266,25,Sales
63606,2024-01-25,-1677,debit,65996,266,25,Sales
63607,2024-01-18,-1984,debit,64012,266,25,Sales
63608,2024-01-04,-4369,debit,59643,266,25,Sales
63609,2024-01-24,-2283,debit,57360,266,25,Sales
63610,2024-01-22,-447,debit,56913,266,25,Sales
63611,2024-01-28,-1557,debit,55356,266,25,Sales
63612,2024-01-28,-4583,debit,50773,266,25,Sales
63613,2024-01-08,-1769,debit,49004,266,25,Sales
63614,2024-01-09,-2470,debit,46534,266,25,Sales
63615,2024-01-12,-1574,debit,44960,266,25,Sales
63616,2024-01-15,-2859,debit,42101,266,25,Sales
63617,2024-01-07,-2510,debit,39591,266,25,Sales
63618,2024-01-11,-3738,debit,35853,266,25,Sales
63619,2024-01-20,-1397,debit,34456,266,25,Sales
63620,2024-01-03,-3270,debit,31186,266,25,Sales
63621,2024-01-15,-2005,debit,29181,266,25,Sales
63622,2024-01-10,-2084,debit,27097,266,25,Sales
63623,2024-01-27,-2062,debit,25035,266,25,Sales
63624,2024-01-12,-1129,debit,23906,266,25,Sales
63625,2024-01-11,-1773,debit,22133,266,25,Sales
63626,2024-01-29,-2321,debit,19812,266,25,Sales
63627,2024-01-20,-2823,debit,16989,266,25,Sales
63628,2024-01-16,-4106,debit,12883,266,25,Sales
63629,2024-01-13,-4630,debit,8253,266,25,Sales
63630,2024-01-11,-3326,debit,4927,266,25,Sales
63631,2024-01-18,-2419,debit,2508,266,25,Sales
63632,2024-01-13,-4507,debit,-1999,266,25,Sales
63633,2024-01-17,-307,debit,-2306,266,25,Sales
63634,2024-01-25,-1056,debit,-3362,266,25,Sales
63635,2024-01-14,-3727,debit,-7089,266,25,Sales
63636,2024-01-15,-4304,debit,-11393,266,25,Sales
63637,2024-01-23,-2056,debit,-13449,266,25,Sales
63638,2024-01-22,-2293,debit,-15742,266,25,Sales
63639,2024-01-28,-874,debit,-16616,266,25,Sales
63640,2024-01-29,-4164,debit,-20780,266,25,Sales
63641,2024-02-01,43151,credit,22371,266,25,Sales
63642,2024-02-05,-1492,debit,20879,266,25,Sales
63643,2024-02-06,-1492,debit,19387,266,25,Sales
63644,2024-02-07,-1492,debit,17895,266,25,Sales
63645,2024-02-10,-2805,debit,15090,266,25,Sales
63646,2024-02-13,-3900,debit,11190,266,25,Sales
63647,2024-02-27,-4458,debit,6732,266,25,Sales
63648,2024-02-17,-4647,debit,2085,266,25,Sales
63649,2024-02-09,-3424,debit,-1339,266,25,Sales
63650,2024-02-16,-2870,debit,-4209,266,25,Sales
63651,2024-02-02,-4261,debit,-8470,266,25,Sales
63652,2024-02-13,-4620,debit,-13090,266,25,Sales
63653,2024-02-21,-2352,debit,-15442,266,25,Sales
63654,2024-02-22,-2219,debit,-17661,266,25,Sales
63655,2024-02-14,-2986,debit,-20647,266,25,Sales
63656,2024-02-18,-3560,debit,-24207,266,25,Sales
63657,2024-02-27,-3166,debit,-27373,266,25,Sales
63658,2024-02-24,-1204,debit,-28577,266,25,Sales
63659,2024-02-14,-3194,debit,-31771,266,25,Sales
63660,2024-02-15,-1607,debit,-33378,266,25,Sales
63661,2024-02-13,-4990,debit,-38368,266,25,Sales
63662,2024-02-17,-2850,debit,-41218,266,25,Sales
63663,2024-02-27,-4502,debit,-45720,266,25,Sales
63664,2024-02-11,-3802,debit,-49522,266,25,Sales
63665,2024-02-22,-3001,debit,-52523,266,25,Sales
63666,2024-02-28,-4084,debit,-56607,266,25,Sales
63667,2024-02-23,-3685,debit,-60292,266,25,Sales
63668,2024-02-05,-2046,debit,-62338,266,25,Sales
63669,2024-02-13,-3026,debit,-65364,266,25,Sales
63670,2024-02-13,-1452,debit,-66816,266,25,Sales
63671,2024-02-23,-1997,debit,-68813,266,25,Sales
63672,2024-02-06,-645,debit,-69458,266,25,Sales
63673,2024-02-09,-2063,debit,-71521,266,25,Sales
63674,2024-02-13,-3258,debit,-74779,266,25,Sales
63675,2024-02-11,-4640,debit,-79419,266,25,Sales
63676,2024-02-12,-3121,debit,-82540,266,25,Sales
63677,2024-02-05,-3649,debit,-86189,266,25,Sales
63678,2024-02-22,-2968,debit,-89157,266,25,Sales
63679,2024-02-27,-1504,debit,-90661,266,25,Sales
63680,2024-02-14,-2502,debit,-93163,266,25,Sales
63681,2024-03-02,43151,credit,-50012,266,25,Sales
63682,2024-03-06,-1492,debit,-51504,266,25,Sales
63683,2024-03-07,-1492,debit,-52996,266,25,Sales
63684,2024-03-08,-1492,debit,-54488,266,25,Sales
63685,2024-03-03,-1386,debit,-55874,266,25,Sales
63686,2024-03-11,-1737,debit,-57611,266,25,Sales
63687,2024-03-26,-4675,debit,-62286,266,25,Sales
63688,2024-03-18,-725,debit,-63011,266,25,Sales
63689,2024-03-25,-3898,debit,-66909,266,25,Sales
63690,2024-03-23,-2192,debit,-69101,266,25,Sales
63691,2024-03-09,-3355,debit,-72456,266,25,Sales
63692,2024-03-06,-741,debit,-73197,266,25,Sales
63693,2024-03-12,-1422,debit,-74619,266,25,Sales
63694,2024-03-21,-2795,debit,-77414,266,25,Sales
63695,2024-03-10,-4429,debit,-81843,266,25,Sales
63696,2024-03-06,-1465,debit,-83308,266,25,Sales
63697,2024-03-13,-1053,debit,-84361,266,25,Sales
63698,2024-03-11,-4820,debit,-89181,266,25,Sales
63699,2024-03-29,-1274,debit,-90455,266,25,Sales
63700,2024-03-23,-4452,debit,-94907,266,25,Sales
63701,2024-03-25,-1937,debit,-96844,266,25,Sales
63702,2024-03-11,-1563,debit,-98407,266,25,Sales
63703,2024-03-03,-1241,debit,-99648,266,25,Sales
63704,2024-03-25,-3086,debit,-102734,266,25,Sales
63705,2024-03-24,-2838,debit,-105572,266,25,Sales
63706,2024-03-03,-911,debit,-106483,266,25,Sales
63707,2024-03-15,-1014,debit,-107497,266,25,Sales
63708,2024-03-03,-371,debit,-107868,266,25,Sales
63709,2024-03-18,-1442,debit,-109310,266,25,Sales
63710,2024-03-23,-300,debit,-109610,266,25,Sales
63711,2024-03-19,-3550,debit,-113160,266,25,Sales
63712,2024-03-28,-3719,debit,-116879,266,25,Sales
63713,2024-03-23,-552,debit,-117431,266,25,Sales
63714,2024-03-10,-1400,debit,-118831,266,25,Sales
63715,2024-03-12,-857,debit,-119688,266,25,Sales
63716,2024-03-23,-2816,debit,-122504,266,25,Sales
63717,2024-03-13,-1150,debit,-123654,266,25,Sales
63718,2024-03-29,-1122,debit,-124776,266,25,Sales
63719,2024-03-24,-3213,debit,-127989,266,25,Sales
63720,2024-03-20,-1181,debit,-129170,266,25,Sales
63721,2024-04-01,43151,credit,-86019,266,25,Sales
63722,2024-04-05,-1492,debit,-87511,266,25,Sales
63723,2024-04-06,-1492,debit,-89003,266,25,Sales
63724,2024-04-07,-1492,debit,-90495,266,25,Sales
63725,2024-04-15,-2396,debit,-92891,266,25,Sales
63726,2024-04-27,-4901,debit,-97792,266,25,Sales
63727,2024-04-19,-2643,debit,-100435,266,25,Sales
63728,2024-04-04,-1932,debit,-102367,266,25,Sales
63729,2024-04-17,-1765,debit,-104132,266,25,Sales
63730,2024-04-21,-4632,debit,-108764,266,25,Sales
63731,2024-04-09,-381,debit,-109145,266,25,Sales
63732,2024-04-22,-1147,debit,-110292,266,25,Sales
63733,2024-04-05,-4920,debit,-115212,266,25,Sales
63734,2024-04-23,-2794,debit,-118006,266,25,Sales
63735,2024-04-12,-2266,debit,-120272,266,25,Sales
63736,2024-04-11,-1074,debit,-121346,266,25,Sales
63737,2024-04-08,-3029,debit,-124375,266,25,Sales
63738,2024-04-21,-3978,debit,-128353,266,25,Sales
63739,2024-04-04,-4731,debit,-133084,266,25,Sales
63740,2024-04-16,-692,debit,-133776,266,25,Sales
63741,2024-04-11,-615,debit,-134391,266,25,Sales
63742,2024-04-05,-2542,debit,-136933,266,25,Sales
63743,2024-04-06,-3284,debit,-140217,266,25,Sales
63744,2024-04-03,-4951,debit,-145168,266,25,Sales
63745,2024-04-20,-4682,debit,-149850,266,25,Sales
63746,2024-04-25,-1995,debit,-151845,266,25,Sales
63747,2024-04-09,-4013,debit,-155858,266,25,Sales
63748,2024-04-18,-4653,debit,-160511,266,25,Sales
63749,2024-04-14,-2274,debit,-162785,266,25,Sales
63750,2024-04-12,-587,debit,-163372,266,25,Sales
63751,2024-04-18,-1134,debit,-164506,266,25,Sales
63752,2024-04-09,-1622,debit,-166128,266,25,Sales
63753,2024-04-13,-4742,debit,-170870,266,25,Sales
63754,2024-04-08,-1357,debit,-172227,266,25,Sales
63755,2024-04-14,-1187,debit,-173414,266,25,Sales
63756,2024-04-11,-256,debit,-173670,266,25,Sales
63757,2024-04-12,-1277,debit,-174947,266,25,Sales
63758,2024-04-24,-4898,debit,-179845,266,25,Sales
63759,2024-04-28,-2798,debit,-182643,266,25,Sales
63760,2024-04-04,-1356,debit,-183999,266,25,Sales
63761,2024-05-01,43151,credit,-140848,266,25,Sales
63762,2024-05-05,-1492,debit,-142340,266,25,Sales
63763,2024-05-06,-1492,debit,-143832,266,25,Sales
63764,2024-05-07,-1492,debit,-145324,266,25,Sales
63765,2024-05-12,-2372,debit,-147696,266,25,Sales
63766,2024-05-14,-2210,debit,-149906,266,25,Sales
63767,2024-05-26,-2314,debit,-152220,266,25,Sales
63768,2024-05-03,-3971,debit,-156191,266,25,Sales
63769,2024-05-07,-1137,debit,-157328,266,25,Sales
63770,2024-05-16,-1618,debit,-158946,266,25,Sales
63771,2024-05-10,-2481,debit,-161427,266,25,Sales
63772,2024-05-27,-2999,debit,-164426,266,25,Sales
63773,2024-05-10,-4486,debit,-168912,266,25,Sales
63774,2024-05-15,-4574,debit,-173486,266,25,Sales
63775,2024-05-10,-2178,debit,-175664,266,25,Sales
63776,2024-05-20,-1045,debit,-176709,266,25,Sales
63777,2024-05-17,-471,debit,-177180,266,25,Sales
63778,2024-05-20,-596,debit,-177776,266,25,Sales
63779,2024-05-14,-1594,debit,-179370,266,25,Sales
63780,2024-05-21,-3400,debit,-182770,266,25,Sales
63781,2024-05-23,-4551,debit,-187321,266,25,Sales
63782,2024-05-10,-2319,debit,-189640,266,25,Sales
63783,2024-05-24,-3435,debit,-193075,266,25,Sales
63784,2024-05-02,-4940,debit,-198015,266,25,Sales
63785,2024-05-25,-4871,debit,-202886,266,25,Sales
63786,2024-05-21,-3348,debit,-206234,266,25,Sales
63787,2024-05-24,-2907,debit,-209141,266,25,Sales
63788,2024-05-19,-328,debit,-209469,266,25,Sales
63789,2024-05-28,-2624,debit,-212093,266,25,Sales
63790,2024-05-16,-3153,debit,-215246,266,25,Sales
63791,2024-05-17,-536,debit,-215782,266,25,Sales
63792,2024-05-21,-4182,debit,-219964,266,25,Sales
63793,2024-05-24,-1293,debit,-221257,266,25,Sales
63794,2024-05-11,-1967,debit,-223224,266,25,Sales
63795,2024-05-09,-1298,debit,-224522,266,25,Sales
63796,2024-05-22,-3188,debit,-227710,266,25,Sales
63797,2024-05-09,-4094,debit,-231804,266,25,Sales
63798,2024-05-24,-4437,debit,-236241,266,25,Sales
63799,2024-05-28,-1337,debit,-237578,266,25,Sales
63800,2024-05-04,-1487,debit,-239065,266,25,Sales
63801,2024-05-31,43151,credit,-195914,266,25,Sales
63802,2024-06-04,-1492,debit,-197406,266,25,Sales
63803,2024-06-05,-1492,debit,-198898,266,25,Sales
63804,2024-06-06,-1492,debit,-200390,266,25,Sales
63805,2024-06-08,-2434,debit,-202824,266,25,Sales
63806,2024-06-05,-1919,debit,-204743,266,25,Sales
63807,2024-06-21,-4455,debit,-209198,266,25,Sales
63808,2024-06-25,-1242,debit,-210440,266,25,Sales
63809,2024-06-02,-1459,debit,-211899,266,25,Sales
63810,2024-06-16,-793,debit,-212692,266,25,Sales
63811,2024-06-21,-4469,debit,-217161,266,25,Sales
63812,2024-06-13,-4570,debit,-221731,266,25,Sales
63813,2024-06-12,-4406,debit,-226137,266,25,Sales
63814,2024-06-06,-797,debit,-226934,266,25,Sales
63815,2024-06-14,-2304,debit,-229238,266,25,Sales
63816,2024-06-02,-4406,debit,-233644,266,25,Sales
63817,2024-06-25,-866,debit,-234510,266,25,Sales
63818,2024-06-14,-237,debit,-234747,266,25,Sales
63819,2024-06-24,-4979,debit,-239726,266,25,Sales
63820,2024-06-02,-4337,debit,-244063,266,25,Sales
63821,2024-06-13,-1858,debit,-245921,266,25,Sales
63822,2024-06-16,-4798,debit,-250719,266,25,Sales
63823,2024-06-06,-4833,debit,-255552,266,25,Sales
63824,2024-06-22,-3868,debit,-259420,266,25,Sales
63825,2024-06-24,-1000,debit,-260420,266,25,Sales
63826,2024-06-23,-258,debit,-260678,266,25,Sales
63827,2024-06-06,-1359,debit,-262037,266,25,Sales
63828,2024-06-03,-383,debit,-262420,266,25,Sales
63829,2024-06-13,-2188,debit,-264608,266,25,Sales
63830,2024-06-05,-3409,debit,-268017,266,25,Sales
63831,2024-06-11,-2318,debit,-270335,266,25,Sales
63832,2024-06-04,-2820,debit,-273155,266,25,Sales
63833,2024-06-14,-4585,debit,-277740,266,25,Sales
63834,2024-06-10,-2165,debit,-279905,266,25,Sales
63835,2024-06-16,-681,debit,-280586,266,25,Sales
63836,2024-06-27,-3522,debit,-284108,266,25,Sales
63837,2024-06-03,-4348,debit,-288456,266,25,Sales
63838,2024-06-07,-3098,debit,-291554,266,25,Sales
